id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
28811441,Subversion Export option in Android Studio,<p>I have started working on Android Studio and set up a project on subversion. We are working in a team and for some of the tasks and backup purpose sometimes we need to give the code of the project after omitting the .svn files. I need to skip this files because I don't want other users to track the code or take further updates of code and also it sometimes takes unnecesary space when I take backup of it in my local machine.</p> <p>Now in Eclipse I can easily export or disconnect the project from svn and it will omit the .svn files but there is no such option in Android Studio. Can anyone please help me to do so.</p> <p>Thanks in Advance for trying to help.</p>,28812759,1,0,,2015-03-02 13:51:02.147 UTC,,2015-03-02 14:55:02.263 UTC,,,,user821127,,,1,0,android|eclipse|svn|android-studio,525
326648,Retrieving a byte array stored in a INT field in the database,<p>how do I retrieve the byte array stored in an integer column in my database?</p> <p>Do I first case it as int then as byte[] ?</p> <p>byte[] permissions = (byte) Convert.ToInt(dr[ myField ]);</p> <p>?</p>,326667,1,0,,2008-11-28 20:50:34.727 UTC,,2008-11-28 21:07:58.747 UTC,,,,Blankman,39677,,1,0,.net|ado.net|bytearray,530
24725855,Xcode 5: has static analyzer clang by default?,<p>I have Xcode 5. If I click the Product->Analyze item in the menu does it mean clang static analyzer is invoked?</p>,24725919,1,0,,2014-07-13 18:24:56.083 UTC,,2014-07-13 18:34:33.370 UTC,2014-07-13 18:34:33.370 UTC,user2793162,,user2793162,,,1,0,xcode|clang,25
273726,Getting the GMarkers that have been added to a Google map?,<p>Is there a way to get a list of all the GMarkers that have been added to a map? </p>,273856,1,0,,2008-11-07 21:39:53.220 UTC,,2008-11-07 22:37:00.187 UTC,,,,Readonly,4883,,1,0,google-maps,580
28520911,Mixed layout types?,<p>I'm creating a simple app. What's the best way do create GUI like this? How do I mix layouts?</p> <p><a href= http://s15.postimg.org/iic9v0v97/example.png rel= nofollow >http://s15.postimg.org/iic9v0v97/example.png</a></p>,28521025,1,0,,2015-02-14 22:16:31.247 UTC,,2015-02-15 11:56:34.053 UTC,,,,user4556228,,,1,0,android|android-layout,105
6509996,JScript conditional compilation + JavaScript compression = preprocessor?,<p>Do any of the JS compressors allow you to do <code>#ifdef</code>-pre-processing-type things with <a href= http://www.javascriptkit.com/javatutors/conditionalcompile2.shtml rel= nofollow >JScript conditional compilation</a>?</p> <p>If <code>@set</code> to defines a “variable” couldn't a JS compressor remove code that the conditional compilation logic defines at not compiled?</p> <p>I'm a little unsure of JScript syntax but perhaps something like this</p> <pre><code>/*@cc_on @set (@version = 1) @if (@version == 1) alert('Version 1'); @else alert('Not version 1'); @end @*/ </code></pre> <p>could compress into</p> <pre><code>alert('Version 1'); </code></pre>,6510330,1,0,,2011-06-28 16:41:22 UTC,,2011-06-28 17:03:21.283 UTC,,,,user213154,,,1,0,javascript|compression|conditional-compilation,410
7107313,Android: Accessing a function within a thread and getting the result?,<p>In my android service I'm starting a new thread like this</p> <pre><code> thread = new Thread(new Runnable() { public void run() { new myClassName(getApplicationContext()); } }); thread.start(); </code></pre> <p>The class is ran in a separate thread because it would otherwise block the service thread (causes timeout). That code is in the onCreate method and is alive the whole time whilst the service is alive (unless it crashes of course).</p> <p>Now I need to have a function in myClassName which returns a String. I've not actually created that function yet but I'm trying to test it with a function which simply returns hello  so let's call that function helloFn .</p> <pre><code> public String helloFn(String name) { return hello +name; } </code></pre> <p>How can I call helloFn which is inside the thread I just created from my service? Thanks!</p>,7107361,1,0,,2011-08-18 12:21:24.033 UTC,,2011-08-18 12:26:54.147 UTC,,,,user873578,,,1,0,android|multithreading|service,179
23349527,How to scale image view with different scene size in javafx?,<p>i have an scene with 1024 width in 600 height and i have an image with this size 1800x1022 i add this image to ImageView and call setFitWith &amp; Height to scale it with my scene . but i want if some One click on maximize button the imageVew scale to new size.Any Idea?</p>,23349589,1,0,,2014-04-28 19:24:19.410 UTC,,2014-04-28 19:37:56.140 UTC,,,,user2768684,,,1,0,java|javafx,222
23401007,How to make Chunk underline or bold to display in a pdf,<p>I've been wracking my brain for a couple of days and I am unable to get this working. I am trying to use itextsharp in vb.net and MVC to format a field with bold or underline and then see those changes in the resulting PDF. I am not getting errors but nothing I do changes the fields. The PDF loads fine but the formatting of the fields never changes.</p> <p>I am trying to convert the text into a pdf paragraph then loop through its chunks and apply formatting. Then I would like to use SetField to fill the field with the resulting string. Something like:</p> <pre><code>stamper.AcroFields.SetField(fieldName formattedString) </code></pre> <p>I am new to this so I am not sure where to troubleshoot further. I have also tried creating a new font and adding that and the document remains unchanged. </p> <p>I can't upload the PDF file for inspection but if there is something I should check in the PDF file that might cause this please let me know. The file is in XFA format.</p> <p>I have the pseudo-code below:</p> <ol> <li><p>The code that calls the GenerateDocument function:</p> <pre><code>Dim pdf As Byte() pdf = GenerateDocument() Return File(pdf application/pdf ) </code></pre></li> <li><p>The GenerateDocument function(simplified):</p> <pre><code>Public Function GenerateDocument() As Byte() Using inStream As New MemoryStream(TemplateBinary) 'the actual pdf binary Using outStream As New MemoryStream Dim pdfReader As New text.pdf.PdfReader(inStream) Dim stamper As New PdfStamper(pdfReader outStream) Dim form As AcroFields = stamper.AcroFields Dim fieldKeys = form.Fields.Keys stamper.AddViewerPreference(PdfName.HIDETOOLBAR New PdfBoolean(True)) stamper.AddViewerPreference(PdfName.FITWINDOW New PdfBoolean(True)) stamper.FormFlattening = False Dim pdfSegment As Paragraph = CreateSimpleHtmlParagraph( sample text ) Dim pdfString As New StringBuilder If pdfSegment.Count &gt; 0 Then For counter As Integer = 0 To pdfSegment.Count - 1 Dim para As Paragraph If pdfSegment(counter).GetType().Name().ToUpper().Contains( PARAGRAPH ) Then para = pdfSegment(counter) For Each ch As Chunk In para ch.SetUnderline(0.5F -1.5F) 'just make everything underline for now Next pdfString.Append(para.Content) End If If counter &lt; (pdfSegment.Count - 1) Then pdfString.AppendLine() End If Next form.SetField(xNode.Name pdfString.ToString()) End If stamper.Close() pdfReader.Close() Return outStream.ToArray() End Using End Using End Function </code></pre></li> <li><p>The code that makes a PDF paragraph called from the code above</p> <pre><code>Private Function CreateSimpleHtmlParagraph(text As String) As Paragraph Dim pdfTextSection As New Paragraph() Using sr As StringReader = New StringReader(text) Dim elements As List(Of IElement) = iTextSharp.text.html.simpleparser.HTMLWorker.ParseToList(sr Nothing) For Each e As IElement In elements pdfTextSection.Add(e) Next End Using Return pdfTextSection </code></pre> <p>End Function</p></li> </ol>,23403275,1,0,,2014-05-01 02:00:35.880 UTC,,2014-05-01 06:42:21.003 UTC,,,,user1867374,,,1,0,itextsharp,739
691080,Set Identity Seed to 0 Using NHibernate SchemaExport,<p>I'm using the SchemaExport class in NHibernate to generate my database from my .hbm.xml files. Is there a way to set the Identity Seed on my tables to 0 rather than 1? For ref tables I prefer to have all my initial status ids set to 0 and I don't want to have to reset this value every time I regenerate my DB while in dev. I'm using SQL Server 2005 NHibernate version 1.2.1.</p>,697925,1,0,,2009-03-27 19:03:43.090 UTC,,2015-03-17 05:13:39.180 UTC,,,,Mark Struzinski,1284,,1,0,nhibernate|nhibernate-mapping,1001
26821511,Why is the arr array not in the users object after creation of it?,<p>I am try to make arr a array that every user has but is never sent to client side. A day ago the it stopped being put into user objects on user create. Here is the code; thanks.</p> <p>client </p> <pre><code>Template.create_user.events({ 'click #create-user-button': function() { var username = $( #username ).val(); var password = $( #password ).val(); var email = $( #email ).val(); var bio = $( #bio ).val() || ; if (!username || !password || !email) { } else { Accounts.createUser({ username: username password: password email: email arr:[] profile: { bio: bio } }); } } }); </code></pre> <p>server/user.js</p> <pre><code>Accounts.onCreateUser(function(options user) { if (options.profile) user.profile = options.profile; return user; }); </code></pre>,26822028,1,0,,2014-11-08 20:03:26.077 UTC,,2014-11-08 20:59:23.480 UTC,,,,user3924026,,,1,1,mongodb|meteor|user,31
27964035,jquery event logged. how does it work exactly?,<p>I was searching in jquery api.documentation and found this code example:</p> <pre><code>var event = jQuery.Event( logged ); event.user = foo ; event.pass = bar ; $( body ).trigger( event ); </code></pre> <p>I was trying to understand how this can interact with html code... but it looks impossible to me... and I'm still stunned</p> <p>Can anyone explain something about? Thanks in advance.</p>,27964092,1,0,,2015-01-15 12:59:02.900 UTC,,2015-01-15 13:51:59.057 UTC,,,,user4227915,,,1,1,javascript|jquery|html,46
34118737,how can I deploy wp_pagenavi in News Custom Post Type plugin,<p>I installed News Custom Post Type plugin for news in wordpress. Its working fine but want to integrate with another plugin for pagination wp_pagenavi.</p> <p>I am very new to wordpress and php. can anybody know here as to how can I switch wp_pagenavi with news plugin?</p>,34118821,1,0,,2015-12-06 14:53:45.443 UTC,,2015-12-06 15:01:41.583 UTC,,,,user5575822,,,1,1,php|wordpress|wordpress-plugin,50
19988659,A skeleton for dealing with named arguments:,<p>Could someone give me a basic skeleton too that allows me to run diffrent command line parameters.</p> <p>For Example</p> <pre><code>cscript TestSpeed.vbs /Internet 'or cscript testSpeed.vbs /RW </code></pre>,19988711,1,0,,2013-11-14 21:21:53.147 UTC,,2013-11-14 21:24:29.183 UTC,,,,user2985103,,,1,1,vbscript|cmd,63
34781987,Highlight count with date on jQuery UI calendar,<p>I'm trying to implement jquery ui calendar for my event section which is working fine no doubt but I've one custom requirements in that calendar I wanted to highlight no of events also on particular that for example there's 2 events on 21st jan and 3 on 25th jan then it will show bit highlight to those dates with count.</p> <p>Is it possible with jquery ui</p> <pre><code>$(document).ready(function(){ $('#event').datepicker(); }); </code></pre>,34784840,1,0,,2016-01-14 04:54:16.200 UTC,,2016-01-14 08:32:54.043 UTC,,,,user4861457,,,1,1,javascript|jquery|jquery-ui|calendar,77
6555683,SEO friendly url for Zend framework site with htaccess,<p>Can any one tell me how to make SEO friendly url for Zend framework site with htaccess ?</p> <p>Example : </p> <pre><code>http://www.example.com/search/detail/guid/40812 </code></pre> <p>will look like</p> <pre><code> http://www.example.com/search/user's category/user's name like: http://www.example.com/search/doctors/Rahul Sharma </code></pre>,6556049,1,0,,2011-07-02 07:25:11.270 UTC,,2011-07-02 08:59:05.117 UTC,,,,user319198,,,1,1,php|zend-framework|seo|friendly-url,1705
23876202,Programmatically hide an app from the LRU list,<p>I want to hide my app from the least recently used list (LRU) - the one that shows when you long press the home button. Can it be done? Thx.</p> <p><strong>Edit</strong>: this app does it: <a href= https://www.youtube.com/watch?v=LBNwCZX8Cbo#t=99 rel= nofollow >https://www.youtube.com/watch?v=LBNwCZX8Cbo#t=99</a></p> <p>so it seems that it can be done.</p>,23876254,1,0,,2014-05-26 18:56:22.647 UTC,,2014-05-26 19:00:29.327 UTC,2014-05-26 19:00:11.987 UTC,user2265501,,user2265501,,,1,1,android|lru,198
513377,Can I get Nginx to log certain types of requests differently?,<p>I want Nginx to log requests that start with <em>/path</em> to a certain log file. like this:</p> <ul> <li><em><a href= http://domain.com/path/to/dir rel= nofollow >http://domain.com/path/to/dir</a></em> = <strong>Logged</strong> </li> <li><em><a href= http://www.domain.com/to/some/dir/path/ rel= nofollow >http://www.domain.com/to/some/dir/path/</a></em> = <strong>Not Logged</strong></li> <li><em><a href= http://sub.domain.com/ rel= nofollow >http://sub.domain.com/</a></em> = <strong>Not Logged</strong></li> </ul> <p>Sorry if this is vague but I'm new to the nginx config biz. Feel free to ask questions about what I'm doing I'll answer them the best I can.</p>,513534,1,0,,2009-02-04 21:14:05.873 UTC,,2009-02-04 21:54:05.183 UTC,,,,Pete Karl II,22491,,1,2,configuration|logging|nginx,388
13873071,KeepAlive directive in .htaccess,<p>I included this directive in the root .htaccess file:</p> <p><code>KeepAliveTimeout 3</code></p> <p>Now I am getting this error message</p> <p> Internal Server Error The server encountered an internal error or misconfiguration and was unable to complete your request. Please contact the server administrator admin@mydomain and inform them of the time the error occurred and anything you might have done that may have caused the error. More information about this error may be available in the server error log. </p> <p>Why? Can anybody help me with this we do want to reduce the connection time.</p> <p>Thank you.</p>,13873093,1,0,,2012-12-14 05:15:54.790 UTC,,2012-12-14 05:18:20.390 UTC,,,,user1903018,,,1,2,apache|.htaccess,416
489558,In shoes how do I dock a stack to the bottom of the window?,<p>In shoes how would I dock a stack to the bottom of the window? </p> <p>For example I have the following snippet. </p> <pre><code>Shoe.app do stack :height =&gt; 100 do background red end stack :height =&gt; 100 do background blue end end </code></pre> <p>I would like the blue stack to dock to the bottom of the window and stay there whenever I resize the window. </p>,497358,1,0,,2009-01-28 21:53:18.860 UTC,,2009-01-30 21:40:33.093 UTC,,,,sambo99,17174,,1,2,ruby|shoes,676
1036231,How do I attach a MEL UI to Maya's UV Texture Editor?,<p>I do know how to create a MEL UI window and add content to it. I don't know how to pin that UI to a Maya window such as the UV Texture Editor. Ideally I would like to have the ability to control which side of the UV Texture Editor my UI attaches to and have it move and minimize with the window. Is such a thing possible?</p>,1036600,1,0,,2009-06-24 03:13:25.397 UTC,,2009-06-24 05:55:25.227 UTC,,,,John,,,1,2,user-interface|maya|mel,1247
18094199,Make PasswordChar Show Characters,<p>I have a textbox that has a PasswordChar. The problem is that i want to nullify the passwordchar and let the textbox show the charcters when the users clicks a button</p> <p>Pls how will i do this?</p>,18094205,1,0,,2013-08-07 03:34:09.977 UTC,,2013-08-07 03:35:03.200 UTC,,,,user2600396,,,1,3,c#|winforms|textbox,188
494800,GLSL versions change log?,<p>Is there someplace I can read about the changes and additions made in GLSL from version 1.1 to 1.2 and from 1.2 to 1.3?<br /> Google seem to be at a loss for this and I really don't want to start reading the complete specification.</p>,494837,1,0,,2009-01-30 07:32:46.517 UTC,,2009-01-30 07:55:43.943 UTC,,,,Shy,9611,,1,3,opengl|version|glsl,2517
9681741,When I Type Ctrl + Shift + T in java-editor in Eclipse it shows <ul></ul>,<p>Normally when I type <kbd>CTRL</kbd>+<kbd>SHIFT</kbd>+<kbd>T</kbd> in Eclipse it opens up thee Open Type -dialog. Somehow this behaviour has changed. Now when I type <kbd>CTRL</kbd>+<kbd>SHIFT</kbd>+<kbd>T</kbd> it adds <code>&lt;ul&gt;&lt;/ul&gt;</code> to the current file I'm editing. </p> <p>How can I change this behaviour so it will open the Open Type -dialog?</p> <p>I'm using Eclipse 3.4.2 on Windows XP.</p>,9681816,1,0,,2012-03-13 08:44:27.580 UTC,,2012-03-13 09:57:24.380 UTC,,,,Marcel Schutte,474180,,1,4,eclipse|keyboard-shortcuts,4685
545388,WPF and ToolboxItem(false),<p>I'm setting ToolboxItem(false) attribute on couple of classes in my control library to prevent the from being added to Toolbox. This attribute works perfectly well with ASP.NET designer but with WPF designer it seems to have no effect.</p> <p>Is there some other way to achieve this with WPF or is just unsupported?</p>,547478,1,0,,2009-02-13 09:52:08.220 UTC,,2009-02-13 20:10:47.907 UTC,,,,Alan Mendelevich,19546,,1,4,wpf|visual-studio,1118
34493190,Uncaught TypeError: Cannot read property 'add' of null phaser,<p>This down below is a simplified version of my code where the menu happenes. I keep getting this error.It happenes when i click on the play button:</p> <pre><code>Uncaught TypeError: Cannot read property 'add' of null </code></pre> <p>I know thats when i check if sprite play is bieng clicked but cant figure out problem.</p> <p>Here is the picture: <a href= http://i.stack.imgur.com/5tq2M.png rel= nofollow ><img src= http://i.stack.imgur.com/5tq2M.png alt= enter image description here ></a></p> <p><a href= http://jsbin.com/peyadiw/edit?htmlcssjsoutput rel= nofollow >JsFiddle Format</a></p> <pre><code> preload: function() { game.load.image('background' 'http://s1.postimg.org/nqynk9tkv/starfield.png') game.load.image('play-back' 'http://icon-park.com/imagefiles/movie_play_black.png'); } create: function() { this.backgroundImg = this.game.add.tileSprite(0 0 500 550 'background') this.gameText = game.add.text(game.world.centerX-190 game.world.centerY - 150 Space Invaders  { font: 60px Times New Roman  fill: #ccccb3  fontWeight: bold  stroke: white  strokeThickness: 2.5 }); /* // this.gameText.anchor.setTo(0.5) this.gameText.angle = */ play = game.add.sprite(120280'play-back') play.scale.setTo(0.5); game.physics.arcade.enable(play); play.events.onInputDown.add(this.start this); } update: function() { this.backgroundImg.tilePosition.y += 5; } render: function() { } start: function() { game.start.main('main') } }; </code></pre>,34493456,1,1,,2015-12-28 12:02:50.193 UTC,,2015-12-28 12:21:28.350 UTC,,,,user5613751,,,1,0,javascript|undefined|phaser-framework,538
7416470,Customize Google Chrome browser to contain a single webpage,<p>Is there any way to customize Google Chrome? Which technology/language would be used? Is it possible to build a customized version with no toolbars and a webpage inside (I'm interested in something like <a href= http://prism.mozillalabs.com/ rel= nofollow >this one</a> but for Chrome)?</p>,7416692,1,1,,2011-09-14 12:39:38.077 UTC,,2011-09-14 13:03:32.713 UTC,,,,user840248,,,1,0,google-chrome|prism|mozilla,79
6543336,Choosing an MVVM Framework for Silverlight 4,<p>I have used MVVMLight before in a few projects. Has anyone who has used Prism before know of any significant benefits over MVVMLight. Or do they pretty much have the same features? </p>,6545567,1,1,,2011-07-01 03:37:21.360 UTC,,2011-07-01 08:39:31.420 UTC,,,,user824152,,,1,0,silverlight-4.0,142
17407870,PHP Glob check if a file exists,<p>I am using the following function to understand if a file exists using <code>glob</code></p> <pre><code>function eSetSplash($eID $catID) { $splashscreen = URL_ICONSET . $catID . /default_splashscreen.png ; if (file_exists(glob(DIRECTORY_PATH_UPLOADS . md5($eID) . 'app/splashscreen_event.*'))) $splashscreen = glob(SITE_URL .'/upload/' . md5($eID) . 'app/splashscreen_event.*'); return $splashscreen; } </code></pre> <p>I have two problems:</p> <pre><code>&lt;b&gt;Warning&lt;/b&gt;: file_exists() expects parameter 1 to be a valid path </code></pre> <p>And also I am not sure if doing the following way will actually return the file path or if it is just my imagination :D</p> <pre><code>$splashscreen = glob(SITE_URL .'/upload/' . md5($eID) . 'app/splashscreen_event.*'); </code></pre>,17407988,1,1,,2013-07-01 15:13:40.327 UTC,,2013-07-01 15:18:35.580 UTC,,,,user2426701,,,1,0,php|glob,1753
4669281,how to send put request with data as an xml element from JavaScript?,<p>My data is an xml element &amp; I want send PUT request with JavaScript. How do I do this ?</p> <p>For reference : <a href= http://code.google.com/apis/spreadsheets/data/3.0/developers_guide.html#UpdatingCells rel= nofollow >Update Cell</a></p> <p><strong>EDIT :</strong> As per fredrik suggested I did this : </p> <pre><code>&lt;form id= submitForm method= PUT enctype= application/atom+xml action= https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1 &gt; &lt;entry xmlns='http://www.w3.org/2005/Atom' xmlns:gs='http://schemas.google.com/spreadsheets/2006'&gt; &lt;id&gt;https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1&lt;/id&gt; &lt;link rel='edit' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1'/&gt; &lt;gs:cell row='2' col='1' inputValue='300'/&gt; &lt;/entry&gt; &lt;input type= submit value= submit /&gt; &lt;/form&gt; </code></pre> <p>However it doesn't write back but positively it returns xml file like : </p> <pre><code>&lt;?xml version='1.0' encoding='UTF-8'?&gt; &lt;entry xmlns='http://www.w3.org/2005/Atom' xmlns:gs='http://schemas.google.com/spreadsheets/2006' xmlns:batch='http://schemas.google.com/gdata/batch'&gt; &lt;id&gt;https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1&lt;/id&gt; &lt;updated&gt;2011-01-11T07:35:09.767Z&lt;/updated&gt; &lt;category scheme='http://schemas.google.com/spreadsheets/2006' term='http://schemas.google.com/spreadsheets/2006#cell'/&gt; &lt;title type='text'&gt;A2&lt;/title&gt; &lt;content type='text'&gt;&lt;/content&gt; &lt;link rel='self' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1'/&gt; &lt;link rel='edit' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1/1ekg'/&gt; &lt;gs:cell row='2' col='1' inputValue=''&gt;&lt;/gs:cell&gt; &lt;/entry&gt; </code></pre> <p>Here inputvalue is empty ! However it is 300 in my xml string. Any further solution for the same ?</p>,4669376,1,1,,2011-01-12 13:26:40.397 UTC,,2011-01-13 06:34:10.487 UTC,2011-01-13 06:34:10.487 UTC,user284291,,user284291,,,1,1,javascript|xml|put,1326
15491180,Manually set Authentication token?,<p>I recently updated an app and push to heroku one of the features updated was changing my session id from the user id to a secure hex. Once pushed i noticed that pervious users could no longer log in. I checked the heroku console and found out that their authentication token was set to nil which is expected i guess. my questions are:</p> <p>Is there a way to set authentication token for the users prior to update? Can I write some sort of loop to create this token for users prior to update to prevent this from happening again?</p> <p>or do i have to just wipe the database and let users sign up again.</p> <p>cheers.</p>,15498305,1,1,,2013-03-19 03:51:33.773 UTC,,2013-03-19 11:47:27.327 UTC,,,,user2128579,,,1,1,ruby-on-rails|ruby|heroku|token,312
24820853,delete message without read using Pop3 Client,<p>I had connected to the <strong>gmail using Pop3 Client</strong>.is their any possibility to delete mails from a particular mail id without open the mail? helpful response will be appreciated.</p>,24821683,1,1,,2014-07-18 08:47:25.070 UTC,,2014-07-18 09:31:53.080 UTC,,,,user3844123,,,1,1,asp.net-mvc,71
9488630,how to change keyboard language programmatically,<p>I have made android app. my client ask me that change default language at soft keyboard case by case. one case keyboard should be English keyboard another Korean keyboard.</p> <p>how can i do?</p>,9501143,1,1,,2012-02-28 19:46:41.323 UTC,,2012-02-29 14:44:31.797 UTC,,,,user1226738,,,1,1,android,1125
29214845,No messages match using SUB in Java with ZeroMQ,<p>I'm trying to use Java client with ZeroMQ. When subscribing to any prefix the Java client matches no messages although a similar Python client matches messages as expected.</p> <p><strong>The Python server</strong></p> <pre><code>context = zmq.Context() socket = context.socket(zmq.PUB) socket.bind( tcp://*:5556 ) for i in range(100): r = XXX + i socket.send_string(r) time.sleep(random.randint(010)) </code></pre> <p><strong>The Python client working fine</strong></p> <pre><code>context = zmq.Context() socket = context.socket(zmq.SUB) socket.connect( tcp://localhost:5556 ) zip_filter = XXX socket.setsockopt_string(zmq.SUBSCRIBE zip_filter) for update_nbr in range(5): s = socket.recv_string() print(s) </code></pre> <p><strong>The Java client matching no messages</strong></p> <pre><code>context = ZMQ.context(1); subscriber = context.socket(ZMQ.SUB); subscriber.connect( tcp://localhost:5556 ); String filter = XXX ; subscriber.subscribe(filter.getBytes(Charset.forName( UTF-8 ))); while (true) { String msg = subscriber.recvStr(0 Charset.forName( UTF-8 )); // ... } </code></pre> <p>Using the above Python server the Python client matches all messages starting with <code>XXX</code> as expected.</p> <p>Using the same Python server the Java client <strong>matches no messages</strong>.</p> <p>Do you have any idea what is wrong with the call to <code>subscribe()</code> in the Java client?</p>,29354443,1,1,,2015-03-23 16:02:42.013 UTC,,2015-03-30 19:34:06.973 UTC,,,,user1907906,,,1,1,java|python|zeromq|jzmq,129
2746231,Adding Custom Properties,<p>I have created a user control and now I want to add custom properties to it so they will appear in the Properties toolbar in Vis. Studio. How can this be done?</p> <p>My custom property will be: Animation Type with options Fade | Blink | Scroll | Blend </p> <p>thank you</p>,2746244,1,1,,2010-04-30 16:52:02.307 UTC,,2010-04-30 16:53:58.130 UTC,,,,anon271334,,,1,2,c#|user-controls|properties,186
10380980,how to post message on facebook wall I can login but can't post anything?,<p>I can able to login but facing difficulty in posting message on facebook wall. can somebody give me the possible resolutions?</p>,10381009,1,2,,2012-04-30 09:02:15.667 UTC,,2012-04-30 09:04:48.143 UTC,,,,user1337889,,,1,0,android|facebook,545
